"","A375","A549","HA1E","HCC515","HEK293","HELA","HT29","HUVEC","JURKAT","MCF10A","MCF7","MDAMB231","PC3","THP1","VCAP","XC.L10","XC.R10","YAPC"
"CXCR4",6.97006872984079,3.65491030026566,6.32674231896034,2.29799556732178,0.367628655650399,-7.45106665293376,3.55222793725821,0.569616670409839,-8.34969997406006,4.87218999862671,3.71627831977347,-0.734906023198908,5.17714877533061,-0.338899999856949,0.750999987125397,6.13872655232747,4.23058517773946,5.15395543310377
"CYCS",3.33084054405873,0.64503365484151,4.14596152305603,0.599879741668701,1.43760306997733,0.543316682179769,2.39450790331914,0.742179202536741,-1.96985003352165,-0.154509976506233,2.25905869706817,2.02205586433411,3.80582599980491,-1.75720006227493,1.56099998950958,1.24462461471558,3.12579186757406,0.908471994929843
"CYTH1",1.09654780190725,-2.36948640068824,-1.41095382405015,-1.32810044288635,-0.624495224519209,0.331408352901538,3.29367352448977,-0.922058323902699,-8.09369993209839,-0.00881001949310294,1.03493678731763,0.871786431832747,-0.0886138038975851,3.54145014286041,0.136000007390976,-3.67105587323507,-1.7362441221873,2.62058961391449
"DAXX",2.98626486842449,1.67383806542917,2.02915772107931,0.602724552154541,0.835450931028886,2.38824172814687,1.71197585876171,2.00068749984105,1.2339500002563,2.91845997571945,0.648738040224365,1.94432598352432,2.80927386640438,2.36435002088547,1.44840002059937,0.721448803941409,2.38358195622762,2.16912030842569
"DCK",-3.7921256010349,1.34286803675985,-8.50626158714294,-0.691466093063354,2.15229364823211,-7.01019990444183,-3.31115663051605,2.25268332784375,-10,3.88935004472733,-3.13906097930411,2.52375163002448,-5.92045629237379,-0.950349986553192,-2.59879994392395,-2.44253659248352,-4.88181861241658,-4.54906937148836
"DCUN1D4",0.720071989756364,0.95258987491781,2.58490768762735,0.328442007303238,1.5588164627552,5.1402249733607,0.735422033530015,2.79715416332086,8.26480007171631,2.1150599360466,1.81657278732113,0.401847982948477,-1.10932513645717,3.49384999275208,0.913500010967255,2.24824966986974,3.07575821876526,2.93476532234086
"DDB2",-2.50362289410371,-1.98877342790365,-0.851303833608444,1.11880528926849,-1.26949691501531,-5.9607416788737,1.02723303781106,-5.31067915198704,-1.44474983215332,-1.06067004203796,-1.85146268100842,-1.95812497355721,-1.00026716504778,0.18274998664856,4.87960004806519,-2.25639820098877,0.344363808631897,-1.46111786034372
"DDR1",6.0803711781135,3.61434704878114,7.76645778692686,0.352398335933685,0.628705626014959,2.18517501403888,4.06882662956531,3.60741672913233,5.92659997940063,0.55978000164032,1.05370515908884,4.41043081337755,5.14128991961479,3.2726500928402,1.84099996089935,8.14825598398844,7.0855671564738,6.01849179797702
"DDX10",-2.52897891044044,-3.57193936001171,-3.17894228834372,-3.00296640396118,-1.29723619466478,-1.91865832606951,-7.75265440574059,-3.09181247651577,-7.14914989471436,-1.44998999834061,-3.01594715403474,-8.98704389008609,-7.62537544114249,-2.85859996080399,-4.59439992904663,-5.7605767250061,-6.64173094431559,-3.17752573225233
"DDX42",-8.098282960745,-3.30665271149271,-3.94163076694195,-1.80951499938965,-1.94551300189712,-6.39730818072955,-4.94538850050706,-3.18795838952065,-8.99705004692078,0.501340019702911,-2.99182854916738,-4.38823911276731,-2.99304105128561,-5.36614999175072,1.17729997634888,-5.17186148961385,-3.17769988377889,-6.05930627716912
"DECR1",3.13111547323374,1.10805240679871,0.94107305086576,0.303410828113556,4.00800210779363,1.17895834644636,4.68270566830268,0.311412481901546,-3.95120006799698,1.08463000655174,1.63055727144946,2.02693655274131,3.11829761096409,-4.06759997177869,3.11069989204407,7.29318364461263,7.57571538289388,0.428224364916484
"DFFA",3.62502117798879,2.35731071098284,4.21249609727126,1.84274804592133,2.6505045809529,7.18564156691233,4.74637317657471,4.20564589897792,6.77920007705688,5.53007003068924,3.30921339988708,3.8648810711774,4.5636000760964,4.96674999967217,1.40439999103546,2.16695658365885,3.22383729616801,3.92781225177977
"DFFB",4.80566344811366,2.63854249634526,5.59462308883667,-0.980862200260162,0.679235188798471,6.15012503725787,2.64545070895782,3.1700208534797,-4.86139988899231,0.4552599824965,2.83354223033656,2.85531124879013,1.56370576577527,3.45665001869202,1.52810001373291,7.96426550547282,4.46957794825236,3.95921771393882
"DHDDS",3.2122889482058,2.01363868130879,3.66161925976093,-1.26372694969177,1.56785221533342,6.7230498790741,3.17278802394867,2.66927079608043,3.90329992771149,1.77721000984311,2.44285098884417,1.46077275276184,1.83754495850631,4.9560500010848,0.721300005912781,6.66734806696574,4.40158033370972,4.37214369244046
"DHRS7",0.75636789890436,0.0220536088401622,-4.06969233888846,-0.992641091346741,0.200037701563402,-7.22314167022705,0.946711423305365,-1.78958750764529,-10,-0.898289994895458,-0.793328568987224,1.08424864302982,-0.60623274743557,1.80970001220703,-5.29729986190796,-0.758795658747355,-0.427313248316447,-3.50568425655365
"DHX29",-3.35221430888543,-2.50616160977039,-2.5687500330118,-1.13176727294922,-2.72806223956021,-3.62097493807475,0.224274600927646,-2.40237499276797,-3.79869997501373,-2.32680996358395,1.27252184826395,-0.691966246474873,1.14179117964315,-2.60435006022453,1.38750004768372,-5.63663705190023,-2.96953455607096,-4.62492309014003
"DLD",-2.78097954163185,-1.38823968172073,-4.18544613398038,-2.38271021842957,-1.9420010312037,-6.98734173178673,-1.14927007773748,-1.66366247149805,-4.04694998264313,-3.01844994872808,0.122266220009845,-3.71386634761637,-1.42727767250368,-5.89434999227524,0.539799988269806,0.713117023309072,0.175607614219189,-4.10997266901864
"DMTF1",-0.904424733840502,0.0978023829785263,1.56931919891101,1.71037459373474,-0.243218394843015,2.0890499552091,1.4068432862942,3.467262553672,-0.805949926376343,4.06495995521545,0.986244109985621,2.3135400520299,2.34690552524158,0.806650029495358,0.671199977397919,1.71588702996572,1.34598215421041,1.06259741716915
"DNAJA3",1.15088591667322,0.329593333331021,0.817115393968729,1.21909260749817,1.08283093436198,2.06987502177556,0.704744222072455,0.827708333730698,-2.36319994926453,2.07395001649857,-0.377873361758564,0.87946307388219,-0.0468513795307704,1.58355003595352,-1.72669994831085,1.04589932784438,0.737260321776072,0.936040307084719
"DNAJB1",-7.31702391000894,-4.68784220855344,-7.7737462245501,0.53959184885025,-3.31391322070902,-7.45321669181188,-5.55775809288025,-1.78684582809607,-6.31400012969971,-4.97365996837616,-6.75722211858501,-6.4503389434381,-6.69857565207141,-3.15930005908012,-2.53570008277893,-10,-10.0000003178914,-6.10164613028367
"DNAJB6",2.70806002616882,0.390286189588633,3.07329617555325,0.915591776371002,1.29946649345485,2.74108335872491,1.04319643515807,-1.70571246991555,4.15340003371239,0.93798998594284,2.69073307643766,-1.53308014436202,3.60995657103402,2.55050003528595,1.05480003356934,1.9449812322855,2.5371454556783,2.95828455024295
"DNM1",1.09762587455603,1.45042581449855,1.40506539092614,-0.67023229598999,2.57024589722807,0.560574988524119,-0.208207562565804,4.92482082049052,6.49210000038147,4.26912001371384,3.33201630640289,4.27762790159746,4.19256326981953,-2.37835001945496,0.80919998884201,4.68188190460205,4.85045178731283,4.68908721870846
"DNMT1",0.292636499955104,0.642019679600542,0.556057697591873,-1.64152014255524,-0.437328246506778,2.7700167298317,1.76808304053087,0.0764083340764046,-2.8246499300003,-1.41948002576828,1.21088948068411,-1.79271227121353,0.359909185873611,-1.2296000123024,0.714600026607513,1.0001477599144,-0.337696423133214,3.11473525232739
"DNTTIP2",-5.72227079134721,-1.91795345328071,-3.97368459059642,1.64507651329041,-2.84871434826743,-2.62387510140737,-4.43404085819538,-0.234008333024879,-1.3308000266552,-1.06254000365734,-2.21666611658166,-3.80169219185006,-4.58121417037078,1.14075000584126,0.0584999993443489,-10,-9.98444048563639,0.429603058430884
"DPH2",-5.20991756136601,-3.22836931320754,-1.92798461593114,-1.67287027835846,-1.54334864291278,-5.14561667044957,-4.56929892760057,-1.726095850269,-6.74125003814697,-5.23493003845215,-0.265191889975382,-1.14104201035066,-3.37732892802783,-9.01809978485107,-3.0006000995636,-6.26750532786051,-5.23743430773417,-0.447825527646475
"DUSP11",4.80100133785835,1.71717147258195,5.16589228923504,2.3541522026062,1.78545369123193,4.82022499044736,3.80175340175629,4.82618335882823,3.67620003223419,5.62851995527744,1.64057183136111,1.58481833609668,4.1686520576477,3.34904995560646,1.77839994430542,5.96037705739339,5.18311357498169,3.02015410529243
"DUSP14",-0.774448124262003,0.50678273442794,-0.400561549056035,1.1059296131134,-0.225614663890817,-4.20854999621709,-2.67829753114627,0.0237041749060154,0.585899949073792,2.3066800236702,-0.530263272316559,-0.632296394218098,1.44810074780669,1.28145003318787,-0.0878000035881996,-0.515079154322545,-1.4868012269338,-0.639544447263082
"DYRK3",4.258168559808,3.07262531380084,4.88382701231883,1.84305393695831,3.69586887684735,6.42057494322459,4.78119197258582,4.39477501809597,1.68330004811287,2.19548999369144,2.69125403917354,2.45410915938291,4.98645114047187,5,2.13170003890991,1.15289107958476,1.44338870048523,3.61551025840971
"E2F2",4.24123991452731,2.88295644386248,5.20166538541134,-1.0106508731842,1.78294934332371,5.92393326759338,4.17396463339145,3.38962080329657,-0.172650001943111,4.52795003652573,2.62090330797693,4.2282604304227,4.95451625330108,3.28125,1.16240000724792,7.94357268015544,5.71278524398804,3.39255965418286
"EAPP",-2.19854231866506,-2.93707708404823,-4.48990767277204,1.12586641311646,-1.25951480323618,-3.34611668189367,-1.19746576134975,0.117495847865939,-1.55489999055862,-2.09634997844696,-3.94764301051264,-2.55679159001871,-3.45923280503069,-0.284150004386902,0.219400003552437,-3.70264593760173,-9.87695217132568,-1.93815048535665
"EBNA1BP2",-2.27482965130072,-0.149914507838813,-3.27813844497387,-0.909583687782288,-0.752081503244964,-5.60280847549438,-2.04700598865747,-2.82162500917912,-9.07425022125244,-6.55197998993099,1.14556379292322,-1.98994774168188,-0.797630601695606,-8.28125,-1.40900003910065,-2.48145922025045,-3.49497612317403,-5.74736452102661
"ECD",-5.30929310505207,-4.00288819724863,-4.5551461990063,-2.36997389793396,-1.93747531013055,-5.24652498960495,-5.5417663867657,-2.68511249870062,-7.06360006332397,-4.09018010497093,-2.00223433064378,-3.79350645975633,-8.9024985730648,-0.99144996702671,-1.78830003738403,-6.41851743062337,-9.59473450978597,-6.64875216285388
"ECH1",4.54830365914565,0.95286392623728,4.43478461412283,1.32097828388214,2.8636858029799,4.18615829944611,3.04690051995791,2.67570835351944,2.7290500998497,3.45637998580933,3.67101740189221,3.67200313914906,5.33976595742362,3.37514996528625,2.20910000801086,4.50529686609904,7.21243127187093,-0.0590978364149728
"EDEM1",0.745760737703397,0.644688159566034,1.62846922874451,0.0114788860082626,0.0474182126874275,2.43097503980001,3.19948787872608,0.378383342176676,-3.98324990272522,3.00457999408245,0.92011364257854,0.540295991030606,0.53056107035705,-7.56855010986328,0.523500025272369,2.94040767351786,1.92127001285553,2.13881069587337
"EDN1",5.35427157695477,-2.66296657039361,1.16997306621992,1.04527616500854,2.2416110878641,3.34924162427584,3.54515586908047,-6.3369332353274,7.15995001792908,4.83779013156891,2.74543005616769,1.8432173281908,4.68969995634896,6.23280000686646,1.83480000495911,-0.0141159494717916,0.958231737216314,3.53666077719794
"EED",-8.36920455785898,-2.25315269827843,-3.14594230628931,0.391250282526016,-2.06910028511828,-0.354425004372994,-4.65907293099623,0.520295824855566,-8.66534996032715,0.480529999732971,-3.17775140119636,-3.54936453429135,-1.90068929748876,2.42049998044968,-1.43879997730255,-0.288246075312297,-7.3712170124054,-5.3990638256073
"EGF",5.19175857764024,3.55988785218109,-0.493553872291858,2.34538221359253,2.57742657986554,7.66510838766893,5.17753621248099,4.47850839545329,4.8336501121521,4.46082990169525,4.13006678353185,5.00791293924505,3.77388027736119,6.89425003528595,2.65380001068115,8.0754337310791,6.465025583903,4.40972261958652
"EGFR",-6.02551921972862,-2.60453304648399,-3.77943853231577,-1.33491837978363,-0.985864525491541,-0.77331668138504,-5.0107065989421,2.92997917036215,0.124099999666214,-5.93739993572235,0.655492795550305,-5.05567015842958,-3.69854598385947,-0.145650029182434,-0.595600008964539,-3.70656696955363,-1.25020857652028,-8.22535554071268
"EIF4G1",2.49402568890498,2.08617823943496,2.19704230244343,-0.138589054346085,1.12792664766312,2.52328330775102,0.353613572625014,2.01067084198197,-0.695050001144409,1.09402008056641,1.27698429771092,1.90732810714028,1.54619892047984,-2.37310004234314,-0.552699983119965,-0.442116379737854,-0.8434110780557,-0.664139560113351
"EIF5",-5.36992109280366,-5.64043924618851,-5.56262693038354,-0.115650974214077,-2.61121760986068,-3.05548327167829,-2.62210320509397,-5.93630833923817,-6.26635003089905,-4.50296998023987,-6.34970162744107,-4.7075891521844,-7.12141453368323,-8.81040000915527,1.23360002040863,-9.28013690312704,-8.97101211547852,-5.93512270185682
"ELAC2",0.820764477436359,-1.03722801161083,0.704280762718274,-1.05209898948669,-0.147723393006758,1.03836666544278,0.760368880171042,-1.07574581975738,-3.44654989242554,-0.991789996623993,0.963351931908856,-0.511092009869489,-2.00407465866634,4.30054998397827,0.307399988174438,-1.4105816707015,-3.10851240158081,1.6197128991286
"ELOVL6",-2.97625391299908,-2.39306792176583,-1.37266924518805,1.00073373317719,-1.70904116197066,-3.96909999847412,-3.62724817257661,-2.85309169441462,0.178200006484985,-7.22397003173828,-4.7274030783902,-6.57183390313929,1.15106288237231,5.31935000419617,0.704699993133545,-6.51303577423096,-9.16972668965658,-6.34747591283586
"EML3",5.44384919680082,3.52018516172062,7.4761000837271,-1.93079805374146,5.12867122888565,7.79978329936663,3.13661563396454,3.58236666706701,4.30850011110306,5.21593997478485,2.83071078684019,6.22500531239943,5.2516096830368,3.89429992437363,-0.875500023365021,4.25329701105754,3.26679881413778,7.79263385799196
"ENOPH1",-3.08329652593686,-1.92670237205245,-3.74218844908934,0.711150109767914,-1.00718452307311,-5.65251675744851,-3.67041090360055,-2.5436166798075,-8.75110006332397,-5.4254599571228,-1.01747845534397,-2.58937525207346,-2.77734546044043,-5.79505002498627,1.23160004615784,-4.32876833279928,-6.00770473480225,-7.28562780883577
"EPHA3",-2.25784373168762,3.21987990493124,-0.258596181869507,-0.195562615990639,0.0880093489858237,0.337983320156733,3.55816315229122,3.83958335717519,-1.55100005865097,5.90844011306763,1.99500270641368,4.20176061716947,4.63815832138062,4.44145020842552,-3.02329993247986,0.141938537359238,1.32549713551998,2.8772021399604
"EPHB2",4.36089918246636,2.99846220422875,1.37972309039189,-1.22160291671753,2.55674896998839,3.86782496174177,4.21739281140841,0.0316416795055072,-0.634750008583069,3.16496002674103,2.77427011857862,1.82819498398087,5.18142318725586,4.05785012245178,1.00409996509552,3.0218182404836,6.03343677520752,-0.292377665638924
"EPN2",5.53354489803314,-1.09953274797987,4.78089608595921,-0.346362829208374,2.0373455313119,7.71485006809235,4.28444772385634,0.234066653996706,8.49685001373291,1.03775000572205,3.35073724129926,2.56759757345373,-0.883772129459041,1.55569994449615,0.297699987888336,4.89869817097982,3.82433684666952,4.55914473864767
"EPRS",-3.69858496693464,-1.88917460495775,-3.9909307544048,-4.01006364822388,1.19526567242362,-8.76898336410522,-3.59462800392738,-1.4299333319068,2.39680004119873,-7.09716011285782,-1.72609358766805,0.621719409118999,-0.549981387598174,-7.80460000038147,-0.627799987792969,-3.35189239184062,-5.81880744298299,-3.7753666150901
"ERBB2",-2.39447485942107,-1.46688197282228,-5.1076845572545,-3.06580018997192,-4.5177199027755,-6.33313337961833,-7.3809494972229,-0.752054152389367,-1.79484999924898,-0.955880010128021,-2.8510143990102,-7.01790391315113,-6.03570449352264,2.50074998289347,-1.2577999830246,-2.54944880803426,-3.36522754033407,-4.08261587884691
"ETS1",2.64546514474429,2.13464659723369,1.99848077618159,1.76636719703674,2.1218791549856,4.07161669433117,3.64222624210211,2.83044168353081,-3.8588000535965,2.44022003412247,3.42709873551908,1.20211573757909,2.47727808888469,2.7409999370575,1.06679999828339,1.11968235174815,-1.18283214171727,1.38066889511214
"EVL",1.74457647250249,1.69977892528881,2.90404229439222,-0.955125331878662,0.221995653076605,1.1481749912103,0.228533804416656,0.966329139967759,-1.26650001108646,-0.058449986577034,0.522444850724676,2.01793577454307,2.87598364693778,-0.244749985635281,-0.576200008392334,5.4451486269633,2.24946252504985,2.73538308839003
"EXT1",3.90411208226131,1.31935302506794,3.56014999976525,-0.0843942761421204,1.46854823827744,3.75463332732519,2.85450196266174,2.18072084585826,3.33494997024536,2.91829001903534,1.74240879390551,1.80957761677829,2.5314753311021,0.736050024628639,-0.558399975299835,4.96357981363932,2.72845339775085,2.12565396229426
"EZH2",-7.29353546179258,-3.24157335406,-7.21563078806951,-0.356152713298798,-1.34813731366938,-7.04162500301997,-5.40377523348882,-2.18153749903043,-6.36559987068176,-2.24484987258911,-4.40449033094489,-3.19601437178525,-4.91451903326171,-3.73570013046265,-3.04159998893738,-8.88912296295166,-9.83906237284342,-6.91585720247692
"FAH",5.22759182636554,1.1961586705663,4.38043077977804,0.0110656768083572,0.52160810272802,3.72723333040873,2.43434570500484,3.73511250813802,2.50574994087219,1.02767997980118,3.26973605674246,1.69043473357504,3.07947037901197,-3.40639996528625,0.321599990129471,3.75198213259379,5.06614351272583,1.09834296049343
"FAIM",2.77063433940594,2.55476819977842,3.60608078424747,-0.026244193315506,0.748678890141574,3.48697503407796,3.83476223194828,1.8048750013113,4.36494994163513,2.52052000761032,1.46914800742398,1.72443183985623,2.29758741387299,-3.13690009713173,3.11529994010925,4.63167301813761,4.13623476028442,3.08439057734278
"FAM20B",-0.00229956553532541,1.43288309736685,4.3625614964045,-1.79877030849457,1.26247330687263,5.23387495676676,2.46280828347573,5.0042583545049,3.1583000253886,1.20930997133255,0.196237207106922,2.8306916735389,2.26450973749161,3.03589999675751,1.82019996643066,6.15843200683594,6.14362080891927,3.69400107860565
"FAM57A",-4.3823717374068,-4.79811939055269,-4.90171545285445,-1.1709942817688,-5.18801429054954,-2.38890834649404,-2.85006128366177,-2.41116666048765,-3.19695001840591,-6.40794010162354,-0.773392475817514,-1.43161553957246,-2.0240163143192,2.26859998703003,-1.49689996242523,-2.14791584014893,-1.99742168188095,-0.715732035537561
"FAM63A",3.35482378361317,1.97568094865842,2.64425761653827,1.99050652980804,1.30347769504244,2.82353337605794,1.4296193077014,0.829066698128978,2.76514995098114,1.00823001861572,-0.733596643716421,0.625241644003175,4.15249060732978,1.58275005221367,1.17030000686646,4.87702782948812,5.17059842745463,4.06153750419617
"FAM69A",4.48798299752749,0.953429478135976,4.30988463988671,-1.26075077056885,2.02969712560827,-1.56776665647825,3.20527763550098,2.82907085617383,7.89005017280579,1.87205998897553,1.95347457217134,3.01205721226605,3.91098538466862,-1.5654000043869,1.55690002441406,2.93932779630025,4.88700850804647,2.7612421380149
"FAS",-0.248785807536199,1.20440028764477,1.74819613878544,-1.3576762676239,0.40228878503496,-0.0421083271503448,-2.08144648029254,4.75336253767212,-6.88054990768433,-0.905730003118515,-0.0543797229943068,0.439989398148927,-1.41685354283878,0.285899996757507,-0.809499979019165,-1.07050542036692,-3.51713101069132,-0.273466027445263
"FASTKD5",-4.08030234391873,-4.60289062017744,-2.13748845228782,1.06913709640503,-3.38697833229195,0.310349966088931,-4.57135911171253,-0.689933331062396,-8.48035001754761,-6.20664005279541,-1.14691547855087,-0.552095606923103,-3.73756378889084,-3.9817500449717,-0.358599990606308,-3.46532384554545,-2.42630632718404,-1.17448423968421
"FBXL12",2.12244992760511,1.31077026508071,2.78765003268535,0.638965964317322,0.989253829826008,5.40861662228902,2.39900266207181,1.41854582043986,5.55045008659363,3.6190100312233,1.26269943364289,0.512701753865589,1.45607687745776,4.66950011253357,0.786499977111816,-0.727891802787781,0.430002291997274,4.49911688930458
"FBXO11",-1.04985704788795,-0.760914453051307,-0.143226971993079,-0.497230380773544,-1.08002546429634,1.17507498214642,-0.746276268592248,1.23292918006579,-1.00054997205734,-2.86489998698235,-0.369848086782124,-1.13910413465717,-0.118281121764864,-2.15090003609657,1.85029995441437,0.607196569442749,-1.59478443861008,-1.38501972291205
"FBXO21",1.35208110396679,0.0981766608628359,1.30607305352504,0.438681900501251,0.332304761829701,1.37979999184608,1.06672457548288,1.41719165444374,1.03714999556541,0.746230000257492,-0.227975011843702,1.18248766999353,1.82408574649266,6.5139000415802,0.812300026416779,-4.17995691299438,0.151538240412871,0.936042679680718
"FCHO1",5.59691115526053,1.10549031672153,4.8625076622344,1.15023005008698,1.59026776118712,6.39159158368905,4.62184586433264,2.28887084871531,3.15515008568764,1.90680001676083,2.20711288487782,2.53690894083543,3.07983378427369,3.29464989155531,-0.351099997758865,4.955885887146,4.71985061963399,3.83240197433366
"FDFT1",-1.08671368200045,-0.355602523142641,-5.11458836152003,1.1645495891571,-3.63485884666443,0.949825008710225,-4.82404267329436,-4.01589998509735,-9.27729988098145,-5.89129004478455,-4.04660564920177,-1.20596764846282,-0.818100735545158,-8.02644991874695,1.01510000228882,-2.00033823649089,-1.13292316595713,-0.404698042405976
"FEZ2",-0.78639659514794,-1.74970147326927,-1.32994615573149,-0.916483044624329,-1.68635743450035,-1.10127500693003,-3.16749054651994,-3.52068338077515,-0.649000026285648,-1.03195999860764,1.77050331623658,-0.722991225394336,-4.79086906782218,-2.07684999704361,-1.12999999523163,-0.342418978611628,-2.22544805208842,-1.94743549823761
"FGFR2",4.87072610855103,2.14505663243207,3.75789231520433,1.5521537065506,1.85954541035674,3.6379417181015,3.55866200763446,2.9276750087738,3.00159990787506,3.0950399979949,2.2822817330775,2.99870578267358,3.14515445062092,6.6525502204895,-0.123099997639656,5.9567936261495,3.00957735379537,2.9611162311501
"FGFR4",5.85786608090767,1.37442976236343,5.40166158974171,0.0734847858548164,2.718023580245,3.87959164381027,1.28605759143829,3.71090413381656,8.43769979476929,3.89669000208378,3.26728068486504,4.59157358516346,3.53552449601037,4.27604982256889,1.85239994525909,2.5126177072525,0.0234545220931371,3.9524152941174
"FHL2",-1.75969569041179,0.771560084413398,-8.59752694001565,-1.47250580787659,-1.03895839887925,-2.0730166832606,-3.70288780102363,-7.96167086561521,0.550300002098083,0.078719997406006,-4.56180607495101,-4.74356823143634,-5.79226294585637,-1.79715001583099,2.33579993247986,-9.26665528615316,-10.0000003178914,-6.18740703662237
"FKBP14",2.86387344048573,1.47116859663617,2.648619220807,2.12593913078308,2.68675032799894,-2.07558329155048,0.589158140696012,1.9791374715666,-0.256349995732307,-0.259960000216961,-0.0055954410977985,1.31041232022372,2.90540881242071,1.07500001788139,2.06699991226196,3.82425649960836,4.35611995061239,1.57001733117633
"FKBP4",2.69062931721027,0.785177914256399,1.85073074927697,0.627953708171844,1.44872556220401,0.707108336190383,1.64812898091399,1.10872083405654,1.87849998474121,1.17549997717142,0.975101662070855,1.41028730435805,1.73985598768507,4.46620011329651,0.575999975204468,2.52763358751933,1.61308379968007,1.97377858559291
"FOS",3.89023633645131,0.63300975615328,4.52184614309898,0.255933284759521,1.62649833478711,4.46423323452473,3.8920401426462,2.29867500066757,3.86134994029999,-0.783449989557266,2.76785342071367,2.80009919946844,3.01328006812504,1.10524994134903,1.30429995059967,3.62624128659566,2.29474377632141,3.06974087821113
"FOSL1",-8.28229504365187,-1.09529830312187,-4.34546152903483,0.17591455578804,0.703506572002714,0.677316665649414,-1.61969780004942,-3.98299995809793,0.17960000038147,-3.86750007867813,1.17401464218679,-8.05394380742853,-9.67371078899929,-1.38174992799759,1.14129996299744,-10,-7.3488171895345,-5.94324126508501
"FOXJ3",-6.97007266833232,-2.88076841018417,-6.32296542937939,-0.249021470546722,-3.34019569375298,-7.45873329012344,-7.16574224829674,-4.67737079535921,-1.11080002784729,-2.21895000934601,-5.31592798880909,-4.06208663907918,-5.57678045119558,-3.92149996757507,0.988699972629547,-5.76620801289876,-3.03031762440999,-4.59010179175271
"FOXO3",-2.48841440448394,-1.30369268425486,-6.01967691802062,0.572141885757446,-5.34660704298453,3.22341660285989,-3.27909698853126,-4.27995003263156,-1.19734996557236,-1.04761002063751,-5.1103823184967,0.487998813390732,-1.77071925571987,-0.56184983253479,-1.62300002574921,-4.54312459627787,-5.09950892130534,-0.71329438024097
"FOXO4",-1.49060114988914,1.60411254248836,-0.341703871121773,2.96310043334961,2.39785925366662,-7.57025011380513,-1.07527402272591,-2.51795420050621,1.04349994659424,4.09140996932983,0.0421266886203185,0.0811690525575118,0.0327400831239565,-0.0188999995589256,1.18480002880096,1.14635689059893,1.61475106080373,2.22583707835939
"FRS2",5.85491407834567,3.83421195366166,5.44815767957614,0.182384505867958,2.88793235881762,7.09344176451365,4.0644302551563,6.06542923053106,0.482799977064133,4.87089004516602,2.11132409164439,4.09310094876723,5.21683965410505,4.3586500287056,1.54489994049072,6.95023171106974,6.09619681040446,4.71273835500081
"FSD1",3.29225662579903,1.69144838303328,3.94704995992092,1.55037808418274,1.88393153656613,3.57749168078105,3.99582032286204,0.893625000802179,5.71810001134872,1.98567004203796,2.86823699526165,1.24945092336698,4.76271193793842,3.39224994182587,-1.18120002746582,6.27592102686564,5.68342590332031,3.24180759986242
"FUT1",6.65269052065336,2.84200295399536,5.17814229084895,2.17760300636292,2.53680084510283,2.11737497647603,4.3257214472844,4.10001244147619,7.1560001373291,2.29195997714996,3.0393940164991,4.19082777066664,5.14923458439963,6.47599995136261,1.32690000534058,7.41319608688354,5.09569931030273,3.23299479484558
"FZD1",5.30789351004821,2.93173047764735,4.09269996789786,1.85934484004974,2.11707830970938,5.71815009911855,3.74430221777696,3.02293335398038,7.65584993362427,0.935919933766126,2.98365399889324,1.99305041811683,4.38667356755052,-0.762899994850159,2.27760004997253,5.91320180892944,5.45944468180339,2.12325040499369
"FZD7",-7.25946352115044,-0.904045476154848,-6.16239613753099,2.11767244338989,-3.44483362713998,-2.08735831578573,-2.4761196237344,-1.14741250872612,-3.38295006752014,-1.45417995452881,-3.32606968413229,-2.4983020641587,-1.53535286017827,-2.42669999971986,0.84579998254776,-7.5856606165568,-9.21318467458089,-5.83974425660239
"G3BP1",-6.62051994983967,-3.80295359275558,-5.51762313338426,-1.86115145683289,-3.51468292420561,-4.01299162705739,-6.83702564239502,-4.78498748938243,-10,-6.90736999511719,-3.1972676852475,-8.28795703974637,-6.16223536218916,-10,-2.64240002632141,-4.45320638020833,-6.8588056564331,-6.40995556116104
"GAA",1.32751041192275,1.49766472862525,1.72064231336117,4.01031875610352,3.87764769250696,0.344258360564709,1.54470337755405,2.08524583652616,0.681349977850914,0.820550012588501,2.58186906835307,3.87397593801672,3.16635777269091,-1.76864993572235,1.67139995098114,2.43067407608032,4.15616798400879,1.41298331485854
"GABPB1",-5.14901259312263,-1.80556473542343,-4.20730001192826,-0.713085472583771,-2.03494650396434,-6.07021659612656,-4.10471467788403,-4.9284791102012,-5.10839998722076,-1.68230994939804,-5.83137092901313,-2.07196382907304,-3.60701445170811,-8.74210000038147,3.33750009536743,-2.34799933433533,-2.50274193286896,-2.12895048492485
"GADD45A",4.10498112898606,2.87832548537038,3.91649618515602,2.37386465072632,2.77169380675663,3.94388329982758,3.81240775951972,2.91042082508405,3.93194997310638,4.37607998847961,2.62282681659512,3.68207591772079,4.00613473994391,4.28790006041527,2.94600009918213,1.27729451656342,1.46256077289581,3.46711259418064
"GADD45B",3.94270981275118,0.169244620017707,-2.16320769832684,0.896841406822205,0.794952509078113,5.60539998610814,2.258944188173,-2.15240417420864,5.15224993228912,0.126930046081543,0.0892273100173991,1.07591905918988,-0.998804550085749,2.32429999113083,1.44939994812012,0.94214274485906,-5.49320475260417,1.92923586236106
"GALE",-2.0187230749199,-0.419701382517815,-1.86385001586034,-0.904401183128357,-0.777685544707558,-5.14101665218671,-4.52245535300328,-3.07802498930444,-3.70314985513687,-4.73512992858887,-2.37244189627793,-1.25869905542244,-4.43519099269594,-0.323350012302399,0.0458999983966351,-6.38786713282267,-5.19720141092936,-5.90782913896773
